classmount2pt25,7460420.930,624331.226,5142.143,
classmount2pt26,7460420.708,624330.758,5142.166,
classmount2pt27,7460420.694,624330.757,5142.856,
classmount2pt28,7460419.093,624330.401,5144.703,
classmount2pt29,7460418.666,624330.383,5145.008,
classmount2pt30,7460419.194,624329.888,5144.627,
classmount2pt31,7460419.189,624330.901,5144.634,
classmount2pt32,7460419.693,624330.371,5143.746,
classmount2pt33,7460421.657,624330.350,5143.755,
classmount2pt34,7460421.634,624328.920,5143.757,
classmount2pt35,7460421.665,624331.839,5143.744,
classmount2pt36,7460421.665,624330.398,5143.728,
classmount2pt37,7460419.012,624330.953,5136.869,
classmount2pt38,7460419.154,624330.600,5136.632,
classmount2pt39,7460419.299,624330.377,5136.675,
classmount2pt40,7460419.284,624330.041,5136.691,
classmount2pt41,7460419.079,624329.809,5136.746,
classmount2pt42,7460418.747,624329.689,5136.739,
pb2apt1,7460630.935,624426.316,5145.807,
pb2apt2,7460631.032,624426.291,5146.169,
pb2apt3,7460631.124,624426.408,5145.805,
pb2apt4,7460631.073,624426.202,5145.821,
pb2apt5,7460633.358,624426.878,5145.803,
pb2apt6,7460633.212,624426.864,5145.863,
pb2apt7,7460633.370,624426.674,5145.869,
pb2apt8,7460633.366,624426.689,5145.866,
pb2apt9,7460633.370,624426.765,5146.186,
pb2apt10,7460632.656,624424.544,5145.800,
pb2apt11,7460632.698,624424.731,5145.726,
pb2apt12,7460632.497,624424.670,5145.824,
pb2apt13,7460632.591,624424.606,5146.199,
pb2apt14,7460594.120,624433.082,5144.223,
pb2bpt1,7460594.041,624433.081,5144.082,
pb2bpt2,7460593.868,624433.076,5143.842,
pb2bpt3,7460593.637,624433.097,5143.756,
pb2bpt4,7460593.686,624433.006,5143.652,
pb2bpt5,7460593.571,624432.973,5143.887,
pb2bpt6,7460594.124,624430.605,5144.258,
pb2bpt7,7460593.971,624430.690,5144.239,
pb2bpt8,7460594.179,624430.752,5144.264,
pb2bpt9,7460594.053,624430.666,5144.618,
pb2bpt10,7460591.964,624431.767,5144.301,
pb2bpt11,7460592.114,624431.684,5144.265,
pb2bpt12,7460592.117,624431.915,5144.289,
pb2bpt13,7460592.050,624431.840,5144.629,
pb2cpt1,7460551.694,624434.535,5142.828,
pb2cpt2,7460551.608,624434.345,5142.819,
pb2cpt3,7460551.543,624434.509,5142.829,
pb2cpt4,7460551.662,624434.452,5143.168,
pb2cpt5,7460550.930,624432.217,5142.786,
pb2cpt6,7460551.009,624432.388,5142.787,
pb2cpt7,7460550.802,624432.324,5142.790,
pb2cpt8,7460550.968,624432.281,5143.171,
pb2cpt9,7460549.298,624434.028,5142.789,
pb2cpt10,7460549.399,624433.877,5142.811,
pb2cpt11,7460549.508,624434.073,5142.757,
pb2cpt12,7460549.407,624434.000,5143.031,
actpt1,7460550.807,624279.899,5140.309,
actpt2,7460545.342,624274.387,5140.321,
actpt3,7460543.300,624266.930,5140.310,
actpt4,7460545.340,624259.437,5140.285,
actpt5,7460550.782,624253.952,5140.301,
actpt6,7460558.293,624251.919,5140.313,
actpt7,7460565.812,624253.923,5140.298,
actpt8,7460571.288,624259.438,5140.282,
actpt9,7460573.304,624266.943,5140.303,
actpt10,7460571.274,624274.423,5140.285,
actpt11,7460565.789,624279.911,5140.321,
actpt12,7460558.309,624281.912,5140.289,
newpt1,7460516.398,624203.122,5139.024,
newpt3,7460508.324,624338.256,5140.759,
newpt8,7460307.396,624467.411,5126.177,
